Cuisine,Ingredients,Image,Url
焗烤馬鈴薯咖哩,{馬鈴薯中小型:1顆}{培根:3片}{起司絲:1把}{咖哩粉:1茶匙}{鹽巴:少許}{黑胡椒:少許}{百里香香料:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/86454/large_4e59f2af38b01450.jpg,https://icook.tw/recipes/86454
【空姐愛煮菜】德式香腸筆管麵,{筆管麵:100克}{德式香腸:一根}{蔬菜:少許}{蘿勒:少許}{乳酪絲:撲滿一層的量}{奶油蛋黃醬包:一包},https://tokyo-kitchen.icook.network/uploads/recipe/cover/86329/large_bd166c5066fc24f0.jpg,https://icook.tw/recipes/86329
中西合併~蹦出香滋味~『焗烤泡菜水餃』,{泡菜水餃(八方雲集):12顆}{乳酪絲:適量}{韓式泡菜(愛之味):適量}{起司:2片}{Dowai氣炸鍋:1台},https://tokyo-kitchen.icook.network/uploads/recipe/cover/85690/large_746f7974d199554b.jpg,https://icook.tw/recipes/85690
焗烤蕃茄肉醬麵,{義大利麵:二人分}{義大利肉醬:四大匙}{乳酪絲:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/85589/large_736d0eeaa7b4af3b.jpg,https://icook.tw/recipes/85589
焗烤起司地瓜,{地瓜:4 塊}{起司:1 把},https://tokyo-kitchen.icook.network/uploads/recipe/cover/85279/large_6ca65f9029adafb1.jpg,https://icook.tw/recipes/85279
勁勁芝士焗豬扒飯@馮太廚房,{豬扒:4塊}{蕃茄:3個}{洋蒽:半個}{罐頭磨菇片:1小罐}{茄汁:2湯匙}{茄膏:2湯匙}{Pizza Cheese:適量}{蒜泥:1茶匙}{糖:1湯匙}{鹽:適量}{白飯或炒飯:適量}{蛋白:1隻}{生粉:1茶匙}{黑椒碎:1/2茶匙}{白酒:1茶匙}{日本豉油:2茶匙}{水:少量}{油:2茶匙}{香葉:數塊}{羅勒:1茶匙}{黑椒:1茶匙}{奧勒岡:1茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84787/large_f553bf3a2e5ec97d.jpg,https://icook.tw/recipes/84787
焗烤蟹,{紅蟳:2隻}{起司:2片}{米酒:1瓶蓋}{花椰菜:兩小根},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84192/large_61b177138f46dc2f.jpg,https://icook.tw/recipes/84192
芝士雞絲焗長通粉,{雞脾:1隻}{長通粉:半包}{忌簾湯:半罐}{車打芝士:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/62242/large_5dcc8c34cda246ad.jpg,https://icook.tw/recipes/62242
焗烤青醬哪會麻煩已經會做義大利麵的再看喔,{橄欖油:哇}{松子:哇}{新鮮九層塔:哇}{羅勒:哇}{蒜頭:哇}{直麵or管麵:哇},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83446/large_bbce3d9fd41183c0.jpg,https://icook.tw/recipes/83446
海鮮焗烤飯~在家做餐廳級料理,{草蝦仁:15隻}{熟淡菜:9顆}{康寶濃湯（玉米口味）:1包}{紅、黃、青椒:各1/2顆}{鮮奶:300cc}{水:100cc}{白飯:3碗},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83196/large_65ff179aeabb1e77.jpg,https://icook.tw/recipes/83196
田園鮮蝦焗烤,{花椰菜:1 顆}{煮熟蝦子:10隻}{番茄:1 顆}{番茄醬:1匙}{比薩用起司:適量}{檸檬汁:少許}{現磨黑胡椒粒:少許}{蒜末:少許}{鹽巴:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/82692/large_bb66fd1191fa717a.jpg,https://icook.tw/recipes/82692
