Cuisine,Ingredients,Image,Url
全麥蜂蜜司康＿無油高纖,{全麥麵粉:140g}{太白粉:20g}{小麥胚芽:1大匙}{泡打粉:1.5小匙}{鹽:2/5小匙}{雞蛋:1顆}{牛奶:2大匙}{蜂蜜:2大匙}{白芝麻:10g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264149/large_35de7e334a6540a5.jpg,https://icook.tw/recipes/264149
蝦仁豆腐蒸蛋,{嫩豆腐:一盒}{雞蛋:2顆}{水:200g}{蝦仁:7尾}{蔥:適量}{海鹽:適量}{味琳:ㄧ茶匙}{醬油:一茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264626/large_71665ba0c68083e9.jpg,https://icook.tw/recipes/264626
【椰子芝麻脆餅】無奶油,{低筋麵粉:50克}{麥片:50克}{椰子油:40克}{無糖豆漿:40克}{細糖:30克}{芝麻:30克}{鹽巴:一點點},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264493/large_8c335858d9f5aa20.jpg,https://icook.tw/recipes/264493
昆布玉米冬瓜排骨湯【低卡】,{排骨:1支}{玉米:2支}{冬瓜:6人份}{嫩薑:2小塊}{昆布(含水):4片}{海鹽:酌量}{鮮味炒手:酌量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/263976/large_60e585046f21a3de.jpg,https://icook.tw/recipes/263976
泰式綠咖哩花椰菜濃湯＿低醣南洋味,{洋蔥:1顆}{大蒜:2瓣}{薑:1/2拇指大}{綠咖哩粉:2大匙}{青花椰菜:1～2朵}{雞湯:400ml}{魚露:1大匙}{九層塔:20片}{椰奶（椰漿）:200ml},https://tokyo-kitchen.icook.network/uploads/recipe/cover/261024/large_4c103636bfcfba91.jpg,https://icook.tw/recipes/261024
【消暑去水腫】冬瓜薏仁湯,{冬瓜:600克}{生薏仁:30克}{熟薏仁:30克}{腰果:30克}{水:1公升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258098/large_b9fac8db1f3fddbb.jpg,https://icook.tw/recipes/258098
照燒豆腐漢堡排,{豬絞肉:250g}{板豆腐:400g}{青蔥切碎:1根}{蛋白:0.5-1顆}{洋蔥切碎:0.5顆}{鹽巴:適量}{日式照燒烤肉醬:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/262537/large_f7e30dd6ddd5f109.jpg,https://icook.tw/recipes/262537
韓式海帶湯,{乾海帶芽:20克}{芝麻油:5克}{牛肉片:150克}{水:1200毫升}{蒜泥:5克}{川露薄鹽 醬汁醬油:5毫升}{鹽:3克}{LE CREUSET鑄鐵鍋:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/261519/large_f340a7e027ea1a56.jpg,https://icook.tw/recipes/261519
綠竹筍醬燒雞小腿,{雞小腿:6隻}{熟綠竹筍:1隻}{蔥段:2枝}{蒜頭:3瓣}{薑片:3片}{紅蘿蔔:1/4條}{香菇素蠔油:2大匙}{醬油:1小匙}{白胡椒粉:1小匙}{鹽巴:少許}{米酒:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/261600/large_d95425174bf008bf.jpg,https://icook.tw/recipes/261600
涼拌青木瓜絲,{青木瓜:半顆}{小番茄:10顆}{檸檬:1顆}{蒜:7瓣}{香菜:1小把}{蝦米:15克}{熟花生:20克}{魚露:15毫升}{糖:20克}{OXO蔬果削鉛筆機:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/260711/large_6c13066079c41bf3.jpg,https://icook.tw/recipes/260711
骰子鯛魚豆腐【低醣】,{鯛魚片:5片}{雞蛋豆腐:1盒}{蔥:1支}{醬油:1大匙}{米酒:1大匙}{七味唐辛子:酌量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/261128/large_4585a0211a211938.jpg,https://icook.tw/recipes/261128
涼拌泰式蝦仁粉絲,{蝦子:300g}{冬粉:1把}{洋蔥:1/4顆}{黃甜椒:1/2顆}{蒜末:1大匙}{辣椒（可省略）:1隻}{九層塔:1把}{青蔥（用刀拍扁，切成段）:1隻}{薑片:3片}{米酒:少許}{魚露:2大匙}{檸檬汁:1/2顆},https://tokyo-kitchen.icook.network/uploads/recipe/cover/260014/large_7d482738fcf32ff1.jpg,https://icook.tw/recipes/260014
普羅旺斯燉蔬菜,{綠櫛瓜:1條}{黃櫛瓜:1條}{茄子:1條}{番茄:5顆}{橄欖油:5克}{紅甜椒:1顆}{洋蔥:1顆}{西洋芹:1支}{蒜頭:3瓣}{番茄糊:150克}{迷迭香:1支}{百里香:1支}{羅勒:5片}{綜合乾燥香草:5克}{鹽:5克}{香料共和國黑胡椒:5克}{DOMO單紅柄零重力深炒平底鍋:1個}{法國magimix食物處理機:1台}{LE CREUSET鑄鐵鍋:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258905/large_e013e9713922adb1.jpg,https://icook.tw/recipes/258905
低碳水涼拌菜-雞絲白菜,{雞胸肉:一片}{大白菜:200g}{香菜:適量}{蒜頭:適量}{辣椒:可省略}{無添加醬油:1大匙}{無糖蘋果醋:一大匙}{天然的代糖:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/259150/large_c7275657f105bc6b.jpg,https://icook.tw/recipes/259150
涼拌豆芽菜,{豆芽菜:180g}{薄鹽醬油:10~15g}{味霖:10g}{香油或麻油:10g}{七味粉和辣椒粉:適量}{烏醋和白醋:適量}{蒜末或蒜泥:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258998/large_932cc8918cbbbb28.jpg,https://icook.tw/recipes/258998
[川味涼拌雞絲]雞胸肉不柴的撇步,{雞胸肉:200g}{小黃瓜:1條}{香菜:少許}{青蔥:1根}{蒜頭:4瓣}{紅辣椒(可免):1條}{香油:1大匙}{醬油:1大匙}{醬油膏:1茶匙}{鹽:適量}{醋:1大匙}{糖:1茶匙}{花椒油:1茶匙}{辣椒油:1茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258213/large_b72a13a4318a9316.jpg,https://icook.tw/recipes/258213
仲夏美顏金桔柚香白玉鮮蝦,,https://tokyo-kitchen.icook.network/uploads/recipe/cover/252913/large_af622507e6beb7ec.jpg,https://icook.tw/recipes/252913
【影片】越南米紙卷【老娘的草根飯堂】,{米紙:4張}{鮮蝦:8隻}{芒果 ／1個(小size):半個(大size)}{小青瓜:1條}{甘筍:半條}{米粉:兩餅}{薄荷葉 (不嗜可略):8片}{九層塔 (不嗜可略):8片}{魚露:2大匙}{青檸汁:2大匙}{白醋:1大匙}{水:75ml}{椰糖:半塊}{蒜蓉:1小匙}{指天椒 (切碎):1隻},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256630/large_ad148725f8bd600b.jpg,https://icook.tw/recipes/256630
便當菜—金針炒白菜,{蒜頭:兩個}{辣椒:1/3根}{小白菜:2把}{金針菇:半包}{高湯:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256107/large_5577e9f2fce49b59.jpg,https://icook.tw/recipes/256107
